org_mnemonic,fan_id,action_date,uphoria_page,uphoria_widget
RICE,7125ae04-b9e7-4570-8fa2-f63eeee2c26b,2021-09-02,More,IMAGE_WIDGET
RICE,9eeb8d0f-992e-4e36-a852-c7ae7a226106,2021-09-02,GENERIC_PAGE_2,IMAGE_WIDGET
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-02,Tickets,IMAGE_WIDGET
RICE,9a776ef9-6db2-4843-82f1-f30164b9256a,2021-09-02,GENERIC_PAGE_2,IMAGE_WIDGET
RICE,a4e027ec-a145-48af-8137-a514f2eae394,2021-09-02,Tickets,IMAGE_WIDGET
RICE,80756452-14c7-4a60-ae14-98ec3bc4ac96,2021-09-02,Tickets,IMAGE_WIDGET
RICE,2c37f08d-f46f-48c4-91f9-e68d74f4534f,2021-09-02,Splash Page,
RICE,5a388d0c-9f72-47b5-b1f5-36e857a152c0,2021-09-02,Splash Page,
RICE,6ec1e1a1-cad1-4274-939f-f58d60282db9,2021-09-02,Splash Page,
RICE,b540a3f5-94e4-4068-a744-bfc5ce83881b,2021-09-02,Splash Page,
RICE,c4e014d4-d070-4f65-bccf-880ad0dcf8e5,2021-09-02,Splash Page,
RICE,97f22da4-42ba-45b7-af91-09a6f5478a52,2021-09-02,Splash Page,
RICE,00592f7c-30ce-41cd-b7bf-2293351d7e22,2021-09-02,Splash Page,
RICE,a6f800fe-8ec3-4edd-b7c0-1a0a9d5e2d46,2021-09-02,Splash Page,
RICE,80756452-14c7-4a60-ae14-98ec3bc4ac96,2021-09-02,Splash Page,
RICE,ffb0677f-0629-48ee-a7b7-367b8f138bb3,2021-09-02,Splash Page,
RICE,46a98496-cb7a-4926-a510-38dbed8b6635,2021-09-02,Splash Page,
RICE,a4e027ec-a145-48af-8137-a514f2eae394,2021-09-02,Splash Page,
RICE,7125ae04-b9e7-4570-8fa2-f63eeee2c26b,2021-09-02,Splash Page,
RICE,571dc463-59b7-454f-86ce-ac8cf7949bbe,2021-09-02,Splash Page,
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-02,Splash Page,
RICE,9a776ef9-6db2-4843-82f1-f30164b9256a,2021-09-02,Splash Page,
RICE,3fd39ff6-412f-4e63-b231-c1f0327ac46c,2021-09-02,Splash Page,
RICE,ca02244f-b141-4d80-9b37-56fe048bfd20,2021-09-02,Splash Page,
RICE,84ab7322-d6b6-4376-9339-82086f613427,2021-09-02,Splash Page,
RICE,3406346e-ddab-4056-95ec-9742a1d87d52,2021-09-02,Splash Page,
RICE,db502d08-a7c3-4508-9fe0-9412d06885cf,2021-09-02,Splash Page,
RICE,d3b6808e-aecb-4971-b200-a97e7ec09779,2021-09-02,Splash Page,
RICE,542f9294-92d2-40b2-8e37-4279d3629561,2021-09-02,Splash Page,
RICE,af899a73-c511-470f-adf4-21b06a5b855d,2021-09-02,Splash Page,
RICE,bafc1a7d-c2ee-4805-9d58-a92fe37d8bea,2021-09-02,Splash Page,
RICE,c86bb930-5eb9-419a-9aa2-7210d717e458,2021-09-02,Splash Page,
RICE,2a593ec8-74c0-4c05-b6b2-d62751360f65,2021-09-02,Splash Page,
RICE,867b9a5a-904c-4941-9bdb-814dd2c2a709,2021-09-02,Splash Page,
RICE,47cb0bbd-aab7-46e9-a16d-32e83d38807d,2021-09-02,Splash Page,
RICE,a9a7c4ac-f676-4a65-97b1-dd4380e95705,2021-09-02,Splash Page,
RICE,44ed8681-c267-4cdd-9e27-17cc071fd0b2,2021-09-02,Splash Page,
RICE,ce4c6df4-d673-4947-a7e1-dfcaaf1d15d3,2021-09-02,Splash Page,
RICE,9eeb8d0f-992e-4e36-a852-c7ae7a226106,2021-09-02,Splash Page,
RICE,221113a3-71c8-4ab0-a242-dda176d7c841,2021-09-02,Splash Page,
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-02,Tickets,IMAGE_WIDGET
RICE,6f2b355f-31db-4ff3-9966-b9730957c53c,2021-09-02,Splash Page,
RICE,b3771ff1-065a-422b-9e09-b1e1bc0d5960,2021-09-02,Splash Page,
RICE,ca0622a6-e965-449b-8690-c3d7eb1a3afa,2021-09-02,Splash Page,
RICE,42c1ff2d-3694-4628-befe-94f82c982228,2021-09-03,Splash Page,
RICE,c3010eff-b538-47aa-a7b1-9ccf9ee6eaea,2021-09-03,Splash Page,
RICE,9a776ef9-6db2-4843-82f1-f30164b9256a,2021-09-03,Splash Page,
RICE,2a593ec8-74c0-4c05-b6b2-d62751360f65,2021-09-03,Splash Page,
RICE,af899a73-c511-470f-adf4-21b06a5b855d,2021-09-03,Splash Page,
RICE,3406346e-ddab-4056-95ec-9742a1d87d52,2021-09-03,Splash Page,
RICE,571dc463-59b7-454f-86ce-ac8cf7949bbe,2021-09-03,Splash Page,
RICE,80756452-14c7-4a60-ae14-98ec3bc4ac96,2021-09-03,Splash Page,
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-03,Splash Page,
RICE,47cb0bbd-aab7-46e9-a16d-32e83d38807d,2021-09-03,Splash Page,
RICE,65844c44-cedc-45ed-99bf-83e39057c5ce,2021-09-03,Splash Page,
RICE,2c37f08d-f46f-48c4-91f9-e68d74f4534f,2021-09-03,Splash Page,
RICE,ca02244f-b141-4d80-9b37-56fe048bfd20,2021-09-03,Splash Page,
RICE,dd501104-2828-4658-8f3a-ffc51f066f0f,2021-09-03,Splash Page,
RICE,ac96a6a5-8384-4f81-b542-bd2fd7b27674,2021-09-03,Splash Page,
RICE,7125ae04-b9e7-4570-8fa2-f63eeee2c26b,2021-09-03,Splash Page,
RICE,d3b6808e-aecb-4971-b200-a97e7ec09779,2021-09-03,Splash Page,
RICE,5bfdb728-63b5-4259-9e8e-fd20e743d77f,2021-09-03,Splash Page,
RICE,46a98496-cb7a-4926-a510-38dbed8b6635,2021-09-03,Splash Page,
RICE,c4e014d4-d070-4f65-bccf-880ad0dcf8e5,2021-09-03,Splash Page,
RICE,b540a3f5-94e4-4068-a744-bfc5ce83881b,2021-09-03,Splash Page,
RICE,a6f800fe-8ec3-4edd-b7c0-1a0a9d5e2d46,2021-09-03,Splash Page,
RICE,571dc463-59b7-454f-86ce-ac8cf7949bbe,2021-09-03,Tickets,IMAGE_WIDGET
RICE,a193c365-6fcb-4337-ae93-d80c26923e3c,2021-09-05,Tickets,IMAGE_WIDGET
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-05,Splash Page,
RICE,d3b6808e-aecb-4971-b200-a97e7ec09779,2021-09-05,Splash Page,
RICE,f29089f4-1ca7-4634-a3f0-930e2fb6bcda,2021-09-05,Splash Page,
RICE,47cb0bbd-aab7-46e9-a16d-32e83d38807d,2021-09-05,Splash Page,
RICE,c3010eff-b538-47aa-a7b1-9ccf9ee6eaea,2021-09-05,Splash Page,
RICE,c4e014d4-d070-4f65-bccf-880ad0dcf8e5,2021-09-05,Splash Page,
RICE,879c3b9f-b2ca-4304-9247-da4494a6436a,2021-09-05,Splash Page,
RICE,42c1ff2d-3694-4628-befe-94f82c982228,2021-09-05,Splash Page,
RICE,a193c365-6fcb-4337-ae93-d80c26923e3c,2021-09-05,Splash Page,
RICE,ce4c6df4-d673-4947-a7e1-dfcaaf1d15d3,2021-09-05,Splash Page,
RICE,2c22885b-2836-4c7d-999e-a9ee64a266f0,2021-09-05,Splash Page,
RICE,ca0622a6-e965-449b-8690-c3d7eb1a3afa,2021-09-05,Splash Page,
RICE,84ab7322-d6b6-4376-9339-82086f613427,2021-09-05,Splash Page,
RICE,7125ae04-b9e7-4570-8fa2-f63eeee2c26b,2021-09-05,Splash Page,
RICE,0bfb7cc4-dbab-4fa8-a1d4-de30963c6332,2021-09-05,Splash Page,
RICE,00a71e34-149a-44fa-951c-e2f33239547e,2021-09-06,Splash Page,
RICE,ae13e7c5-2fb5-4101-aa80-3854dcbe9a4f,2021-09-06,Splash Page,
RICE,0ee4dba5-877f-49cd-8b5c-d35f5af1e223,2021-09-06,Splash Page,
RICE,c3010eff-b538-47aa-a7b1-9ccf9ee6eaea,2021-09-06,Splash Page,
RICE,ca02244f-b141-4d80-9b37-56fe048bfd20,2021-09-06,Splash Page,
RICE,c2b2e546-535e-4d79-9524-21b93e1b1a29,2021-09-06,Splash Page,
RICE,3c332490-4ba2-4761-9323-581791479c0f,2021-09-06,Splash Page,
RICE,2a71478c-29aa-4a5c-b86c-676bd97c7dbb,2021-09-06,Splash Page,
RICE,1c1ee3d8-26e8-4a52-8aaa-e6472edb61ce,2021-09-06,Splash Page,
RICE,1f843e19-16e4-4837-885e-e17b74c12365,2021-09-06,Splash Page,
RICE,c4e014d4-d070-4f65-bccf-880ad0dcf8e5,2021-09-06,Splash Page,
RICE,e2446635-bacc-4b24-83ab-373cb7e85e6e,2021-09-06,Splash Page,
RICE,ca02244f-b141-4d80-9b37-56fe048bfd20,2021-09-05,Splash Page,
RICE,ae13e7c5-2fb5-4101-aa80-3854dcbe9a4f,2021-09-05,Splash Page,
RICE,6f2b355f-31db-4ff3-9966-b9730957c53c,2021-09-05,Splash Page,
RICE,ffb0677f-0629-48ee-a7b7-367b8f138bb3,2021-09-05,Splash Page,
RICE,6ec1e1a1-cad1-4274-939f-f58d60282db9,2021-09-05,Splash Page,
RICE,9a776ef9-6db2-4843-82f1-f30164b9256a,2021-09-05,Splash Page,
RICE,bfabb082-e42c-4e3b-8a33-c04b7cb0c546,2021-09-05,Splash Page,
RICE,c86bb930-5eb9-419a-9aa2-7210d717e458,2021-09-05,Splash Page,
RICE,a301eaa2-725d-4b8e-afe2-4b809feae1e8,2021-09-04,Tickets,IMAGE_WIDGET
RICE,542f9294-92d2-40b2-8e37-4279d3629561,2021-09-04,Tickets,IMAGE_WIDGET
RICE,84ab7322-d6b6-4376-9339-82086f613427,2021-09-04,Splash Page,
RICE,a9a7c4ac-f676-4a65-97b1-dd4380e95705,2021-09-04,Splash Page,
RICE,2f808431-2da3-4fb4-a22f-62dca1b9414f,2021-09-04,Splash Page,
RICE,879c3b9f-b2ca-4304-9247-da4494a6436a,2021-09-04,Splash Page,
RICE,46a98496-cb7a-4926-a510-38dbed8b6635,2021-09-04,Splash Page,
RICE,c3010eff-b538-47aa-a7b1-9ccf9ee6eaea,2021-09-04,Splash Page,
RICE,4c836073-7afb-441b-a64c-8e23e952b6ae,2021-09-04,Splash Page,
RICE,ca02244f-b141-4d80-9b37-56fe048bfd20,2021-09-04,Splash Page,
RICE,e6b50abe-b27c-41b2-8ec8-5d1ac32336d6,2021-09-04,Splash Page,
RICE,867b9a5a-904c-4941-9bdb-814dd2c2a709,2021-09-04,Splash Page,
RICE,00592f7c-30ce-41cd-b7bf-2293351d7e22,2021-09-04,Splash Page,
RICE,47cb0bbd-aab7-46e9-a16d-32e83d38807d,2021-09-04,Splash Page,
RICE,ce076b3a-8e9d-4d0e-acc3-e8f2b3bb9807,2021-09-04,Splash Page,
RICE,c86bb930-5eb9-419a-9aa2-7210d717e458,2021-09-04,Splash Page,
RICE,d3b6808e-aecb-4971-b200-a97e7ec09779,2021-09-04,Splash Page,
RICE,1f843e19-16e4-4837-885e-e17b74c12365,2021-09-04,Splash Page,
RICE,80756452-14c7-4a60-ae14-98ec3bc4ac96,2021-09-04,Splash Page,
RICE,7125ae04-b9e7-4570-8fa2-f63eeee2c26b,2021-09-04,Splash Page,
RICE,b093fd18-dd1f-4f3e-9980-caf283145980,2021-09-04,Splash Page,
RICE,a301eaa2-725d-4b8e-afe2-4b809feae1e8,2021-09-04,Tickets,IMAGE_WIDGET
RICE,0bfb7cc4-dbab-4fa8-a1d4-de30963c6332,2021-09-04,Splash Page,
RICE,ca0622a6-e965-449b-8690-c3d7eb1a3afa,2021-09-04,Splash Page,
RICE,fcf50131-6fb8-426e-8d15-0430dec72f79,2021-09-04,Splash Page,
RICE,a193c365-6fcb-4337-ae93-d80c26923e3c,2021-09-04,Splash Page,
RICE,a301eaa2-725d-4b8e-afe2-4b809feae1e8,2021-09-04,Splash Page,
RICE,542f9294-92d2-40b2-8e37-4279d3629561,2021-09-04,Splash Page,
RICE,a301eaa2-725d-4b8e-afe2-4b809feae1e8,2021-09-04,Home,IMAGE_WIDGET
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-04,Splash Page,
RICE,e2446635-bacc-4b24-83ab-373cb7e85e6e,2021-09-04,Splash Page,
RICE,55a3387e-e1be-4550-a01f-78212d393c96,2021-09-04,Splash Page,
RICE,44ed8681-c267-4cdd-9e27-17cc071fd0b2,2021-09-04,Splash Page,
RICE,25c9ab70-b391-4d69-bd12-ba6f17772b76,2021-09-04,Splash Page,
RICE,9a776ef9-6db2-4843-82f1-f30164b9256a,2021-09-04,Splash Page,
RICE,9d1f300f-83e3-4f06-bd07-828a64b9697a,2021-09-04,Splash Page,
RICE,dd501104-2828-4658-8f3a-ffc51f066f0f,2021-09-04,Splash Page,
RICE,0ee4dba5-877f-49cd-8b5c-d35f5af1e223,2021-09-04,Splash Page,
RICE,5b7be36e-9941-4bcf-8909-b609dfcb72e6,2021-09-04,Splash Page,
RICE,3c332490-4ba2-4761-9323-581791479c0f,2021-09-04,Splash Page,
RICE,42c1ff2d-3694-4628-befe-94f82c982228,2021-09-04,Splash Page,
RICE,ce4c6df4-d673-4947-a7e1-dfcaaf1d15d3,2021-09-04,Splash Page,
RICE,bafc1a7d-c2ee-4805-9d58-a92fe37d8bea,2021-09-04,Splash Page,
RICE,40191519-241c-4014-aff9-e7080f390ae0,2021-09-04,Splash Page,
RICE,f29089f4-1ca7-4634-a3f0-930e2fb6bcda,2021-09-04,Splash Page,
RICE,6f2b355f-31db-4ff3-9966-b9730957c53c,2021-09-04,Splash Page,
RICE,c4e014d4-d070-4f65-bccf-880ad0dcf8e5,2021-09-04,Splash Page,
RICE,2c22885b-2836-4c7d-999e-a9ee64a266f0,2021-09-04,Splash Page,
RICE,80756452-14c7-4a60-ae14-98ec3bc4ac96,2021-09-05,Splash Page,
RICE,542f9294-92d2-40b2-8e37-4279d3629561,2021-09-05,Splash Page,
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-06,Tickets,IMAGE_WIDGET
RICE,a6f800fe-8ec3-4edd-b7c0-1a0a9d5e2d46,2021-09-06,Splash Page,
RICE,0bfb7cc4-dbab-4fa8-a1d4-de30963c6332,2021-09-06,Splash Page,
RICE,7d1d5992-9126-400f-9d11-af1bdd82e052,2021-09-06,Splash Page,
RICE,bafc1a7d-c2ee-4805-9d58-a92fe37d8bea,2021-09-06,Splash Page,
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-06,Splash Page,
RICE,84ab7322-d6b6-4376-9339-82086f613427,2021-09-06,Splash Page,
RICE,ce4c6df4-d673-4947-a7e1-dfcaaf1d15d3,2021-09-06,Splash Page,
RICE,7125ae04-b9e7-4570-8fa2-f63eeee2c26b,2021-09-06,Splash Page,
RICE,65844c44-cedc-45ed-99bf-83e39057c5ce,2021-09-06,Splash Page,
RICE,62f796c4-5e1a-4ef6-b853-3ed1466e50ab,2021-09-06,Splash Page,
RICE,1aec59bd-f86b-4947-bad3-3e5ce58dbbb0,2021-09-07,Splash Page,
RICE,661c3906-a198-4a0e-88e7-8cffb0658759,2021-09-07,Splash Page,
RICE,46a98496-cb7a-4926-a510-38dbed8b6635,2021-09-07,Splash Page,
RICE,c86bb930-5eb9-419a-9aa2-7210d717e458,2021-09-07,Splash Page,
RICE,2c37f08d-f46f-48c4-91f9-e68d74f4534f,2021-09-07,Splash Page,
RICE,af899a73-c511-470f-adf4-21b06a5b855d,2021-09-07,Splash Page,
RICE,867b9a5a-904c-4941-9bdb-814dd2c2a709,2021-09-07,Splash Page,
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-07,Splash Page,
RICE,c4e014d4-d070-4f65-bccf-880ad0dcf8e5,2021-09-07,Splash Page,
RICE,ac96a6a5-8384-4f81-b542-bd2fd7b27674,2021-09-07,Splash Page,
RICE,0bfb7cc4-dbab-4fa8-a1d4-de30963c6332,2021-09-07,Splash Page,
RICE,f29089f4-1ca7-4634-a3f0-930e2fb6bcda,2021-09-07,Splash Page,
RICE,98f5fc61-1f1f-4192-910a-fccded562a4c,2021-09-07,Splash Page,
RICE,661c3906-a198-4a0e-88e7-8cffb0658759,2021-09-07,Tickets,IMAGE_WIDGET
RICE,35281188-bfbf-4b55-b94e-4688888b5aa8,2021-09-07,Splash Page,
RICE,0ee4dba5-877f-49cd-8b5c-d35f5af1e223,2021-09-07,Splash Page,
RICE,2a593ec8-74c0-4c05-b6b2-d62751360f65,2021-09-07,Splash Page,
RICE,1aec59bd-f86b-4947-bad3-3e5ce58dbbb0,2021-09-07,Tickets,IMAGE_WIDGET
RICE,a6f800fe-8ec3-4edd-b7c0-1a0a9d5e2d46,2021-09-07,Splash Page,
RICE,b540a3f5-94e4-4068-a744-bfc5ce83881b,2021-09-07,Splash Page,
RICE,ca02244f-b141-4d80-9b37-56fe048bfd20,2021-09-07,Splash Page,
RICE,98f5fc61-1f1f-4192-910a-fccded562a4c,2021-09-07,Tickets,IMAGE_WIDGET
RICE,22b26168-3076-4ac0-a2a4-cc79892f8384,2021-09-08,Tickets,IMAGE_WIDGET
RICE,f39c14d2-cfe5-4fd1-8e9c-52de28126321,2021-09-08,Tickets,IMAGE_WIDGET
RICE,b39ff428-04a6-4026-b625-7b4286d426bf,2021-09-08,Splash Page,
RICE,c86bb930-5eb9-419a-9aa2-7210d717e458,2021-09-08,Splash Page,
RICE,661c3906-a198-4a0e-88e7-8cffb0658759,2021-09-08,Tickets,IMAGE_WIDGET
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-08,Splash Page,
RICE,80756452-14c7-4a60-ae14-98ec3bc4ac96,2021-09-08,Splash Page,
RICE,2a593ec8-74c0-4c05-b6b2-d62751360f65,2021-09-08,Splash Page,
RICE,111aafc4-ba52-41ea-af50-4f2276a1d3a0,2021-09-08,Splash Page,
RICE,22b26168-3076-4ac0-a2a4-cc79892f8384,2021-09-08,Tickets,IMAGE_WIDGET
RICE,35281188-bfbf-4b55-b94e-4688888b5aa8,2021-09-08,Tickets,IMAGE_WIDGET
RICE,ca02244f-b141-4d80-9b37-56fe048bfd20,2021-09-08,Tickets,IMAGE_WIDGET
RICE,f29089f4-1ca7-4634-a3f0-930e2fb6bcda,2021-09-08,Splash Page,
RICE,6f2b355f-31db-4ff3-9966-b9730957c53c,2021-09-08,Splash Page,
RICE,f39c14d2-cfe5-4fd1-8e9c-52de28126321,2021-09-08,Splash Page,
RICE,35281188-bfbf-4b55-b94e-4688888b5aa8,2021-09-08,Splash Page,
RICE,22b26168-3076-4ac0-a2a4-cc79892f8384,2021-09-08,Splash Page,
RICE,0bfb7cc4-dbab-4fa8-a1d4-de30963c6332,2021-09-08,Splash Page,
RICE,0bfb7cc4-dbab-4fa8-a1d4-de30963c6332,2021-09-13,Splash Page,
RICE,47cb0bbd-aab7-46e9-a16d-32e83d38807d,2021-09-13,Splash Page,
RICE,2c22885b-2836-4c7d-999e-a9ee64a266f0,2021-09-13,Splash Page,
RICE,c86bb930-5eb9-419a-9aa2-7210d717e458,2021-09-13,Splash Page,
RICE,ca02244f-b141-4d80-9b37-56fe048bfd20,2021-09-13,Splash Page,
RICE,5b7be36e-9941-4bcf-8909-b609dfcb72e6,2021-09-12,Splash Page,
RICE,b39ff428-04a6-4026-b625-7b4286d426bf,2021-09-12,Splash Page,
RICE,4b4545e1-d8da-4c2a-a9cd-f46d958c3929,2021-09-12,Splash Page,
RICE,00592f7c-30ce-41cd-b7bf-2293351d7e22,2021-09-12,Splash Page,
RICE,44ed8681-c267-4cdd-9e27-17cc071fd0b2,2021-09-12,Splash Page,
RICE,319bd840-8c41-447c-a5f0-2fa0f0ce746c,2021-09-12,Splash Page,
RICE,f29089f4-1ca7-4634-a3f0-930e2fb6bcda,2021-09-12,Splash Page,
RICE,47cb0bbd-aab7-46e9-a16d-32e83d38807d,2021-09-12,Splash Page,
RICE,c86bb930-5eb9-419a-9aa2-7210d717e458,2021-09-12,Splash Page,
RICE,7e50a038-12d9-461c-b325-131efe37b2f5,2021-09-12,Splash Page,
RICE,0ee4dba5-877f-49cd-8b5c-d35f5af1e223,2021-09-12,Splash Page,
RICE,1c1ee3d8-26e8-4a52-8aaa-e6472edb61ce,2021-09-12,Splash Page,
RICE,0bfb7cc4-dbab-4fa8-a1d4-de30963c6332,2021-09-12,Splash Page,
RICE,ca02244f-b141-4d80-9b37-56fe048bfd20,2021-09-12,Splash Page,
RICE,3c332490-4ba2-4761-9323-581791479c0f,2021-09-12,Splash Page,
RICE,bb5f6510-4f0b-471e-91cb-537424328450,2021-09-12,Splash Page,
RICE,3406346e-ddab-4056-95ec-9742a1d87d52,2021-09-12,Splash Page,
RICE,84ab7322-d6b6-4376-9339-82086f613427,2021-09-12,Splash Page,
RICE,867b9a5a-904c-4941-9bdb-814dd2c2a709,2021-09-12,Splash Page,
RICE,2a593ec8-74c0-4c05-b6b2-d62751360f65,2021-09-12,Splash Page,
RICE,bafc1a7d-c2ee-4805-9d58-a92fe37d8bea,2021-09-12,Splash Page,
RICE,9a776ef9-6db2-4843-82f1-f30164b9256a,2021-09-11,Splash Page,
RICE,44ed8681-c267-4cdd-9e27-17cc071fd0b2,2021-09-11,Splash Page,
RICE,a4e027ec-a145-48af-8137-a514f2eae394,2021-09-11,Splash Page,
RICE,fcf50131-6fb8-426e-8d15-0430dec72f79,2021-09-11,Splash Page,
RICE,2a593ec8-74c0-4c05-b6b2-d62751360f65,2021-09-11,Splash Page,
RICE,c3010eff-b538-47aa-a7b1-9ccf9ee6eaea,2021-09-11,Splash Page,
RICE,46a98496-cb7a-4926-a510-38dbed8b6635,2021-09-11,Splash Page,
RICE,98b9bc9c-7292-4b3e-a267-920f1fca2782,2021-09-11,Splash Page,
RICE,a091d863-7411-42a0-8a6d-8ae15c6d8635,2021-09-11,Splash Page,
RICE,ffb0677f-0629-48ee-a7b7-367b8f138bb3,2021-09-11,Splash Page,
RICE,f39c14d2-cfe5-4fd1-8e9c-52de28126321,2021-09-11,Splash Page,
RICE,3406346e-ddab-4056-95ec-9742a1d87d52,2021-09-11,Splash Page,
RICE,542f9294-92d2-40b2-8e37-4279d3629561,2021-09-11,Splash Page,
RICE,dec22c5d-f426-43cd-9488-e0672281a852,2021-09-11,Splash Page,
RICE,a193c365-6fcb-4337-ae93-d80c26923e3c,2021-09-11,Splash Page,
RICE,b39ff428-04a6-4026-b625-7b4286d426bf,2021-09-11,Splash Page,
RICE,94e8a460-a169-4474-952e-65e16fc051e7,2021-09-11,Splash Page,
RICE,22b26168-3076-4ac0-a2a4-cc79892f8384,2021-09-11,Splash Page,
RICE,3439140a-b81b-4e5e-ac91-1e6163ab96be,2021-09-11,Splash Page,
RICE,97f22da4-42ba-45b7-af91-09a6f5478a52,2021-09-11,Splash Page,
RICE,2f808431-2da3-4fb4-a22f-62dca1b9414f,2021-09-11,Splash Page,
RICE,fce863b9-489f-44d7-8b70-727024ad60da,2021-09-11,Splash Page,
RICE,5b7be36e-9941-4bcf-8909-b609dfcb72e6,2021-09-11,Splash Page,
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-11,Splash Page,
RICE,3c332490-4ba2-4761-9323-581791479c0f,2021-09-11,Splash Page,
RICE,dd501104-2828-4658-8f3a-ffc51f066f0f,2021-09-11,Splash Page,
RICE,fce863b9-489f-44d7-8b70-727024ad60da,2021-09-11,Tickets,IMAGE_WIDGET
RICE,fce863b9-489f-44d7-8b70-727024ad60da,2021-09-11,Tickets,IMAGE_WIDGET
RICE,5f2676a8-1982-47c0-891f-8301a2dbdc09,2021-09-11,GENERIC_PAGE_2,IMAGE_WIDGET
RICE,fce863b9-489f-44d7-8b70-727024ad60da,2021-09-11,More,IMAGE_WIDGET
RICE,2a593ec8-74c0-4c05-b6b2-d62751360f65,2021-09-11,Tickets,IMAGE_WIDGET
RICE,fce863b9-489f-44d7-8b70-727024ad60da,2021-09-11,GENERIC_PAGE_2,IMAGE_WIDGET
RICE,22b26168-3076-4ac0-a2a4-cc79892f8384,2021-09-11,Tickets,IMAGE_WIDGET
RICE,1c1ee3d8-26e8-4a52-8aaa-e6472edb61ce,2021-09-11,Splash Page,
RICE,0bfb7cc4-dbab-4fa8-a1d4-de30963c6332,2021-09-11,Splash Page,
RICE,80756452-14c7-4a60-ae14-98ec3bc4ac96,2021-09-11,Splash Page,
RICE,2a71478c-29aa-4a5c-b86c-676bd97c7dbb,2021-09-13,Tickets,IMAGE_WIDGET
RICE,9d1f300f-83e3-4f06-bd07-828a64b9697a,2021-09-13,Splash Page,
RICE,7ca2721f-f185-4f30-8a39-c8393a1c1d16,2021-09-13,Splash Page,
RICE,1c1ee3d8-26e8-4a52-8aaa-e6472edb61ce,2021-09-13,Splash Page,
RICE,2a71478c-29aa-4a5c-b86c-676bd97c7dbb,2021-09-13,Splash Page,
RICE,a6f800fe-8ec3-4edd-b7c0-1a0a9d5e2d46,2021-09-13,Splash Page,
RICE,4b4545e1-d8da-4c2a-a9cd-f46d958c3929,2021-09-13,Splash Page,
RICE,6f2b355f-31db-4ff3-9966-b9730957c53c,2021-09-13,Splash Page,
RICE,00a71e34-149a-44fa-951c-e2f33239547e,2021-09-13,Splash Page,
RICE,b540a3f5-94e4-4068-a744-bfc5ce83881b,2021-09-13,Splash Page,
RICE,6ec1e1a1-cad1-4274-939f-f58d60282db9,2021-09-13,Splash Page,
RICE,319bd840-8c41-447c-a5f0-2fa0f0ce746c,2021-09-13,Splash Page,
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-13,Splash Page,
RICE,5a388d0c-9f72-47b5-b1f5-36e857a152c0,2021-09-13,Splash Page,
RICE,0bfb7cc4-dbab-4fa8-a1d4-de30963c6332,2021-09-09,Splash Page,
RICE,f39c14d2-cfe5-4fd1-8e9c-52de28126321,2021-09-09,Tickets,IMAGE_WIDGET
RICE,2c22885b-2836-4c7d-999e-a9ee64a266f0,2021-09-09,Tickets,IMAGE_WIDGET
RICE,2a593ec8-74c0-4c05-b6b2-d62751360f65,2021-09-09,Splash Page,
RICE,6f2b355f-31db-4ff3-9966-b9730957c53c,2021-09-09,Splash Page,
RICE,f39c14d2-cfe5-4fd1-8e9c-52de28126321,2021-09-09,Splash Page,
RICE,bafc1a7d-c2ee-4805-9d58-a92fe37d8bea,2021-09-09,Splash Page,
RICE,2c22885b-2836-4c7d-999e-a9ee64a266f0,2021-09-09,Splash Page,
RICE,fcf50131-6fb8-426e-8d15-0430dec72f79,2021-09-09,Splash Page,
RICE,ca02244f-b141-4d80-9b37-56fe048bfd20,2021-09-09,Splash Page,
RICE,c86bb930-5eb9-419a-9aa2-7210d717e458,2021-09-09,Splash Page,
RICE,22b26168-3076-4ac0-a2a4-cc79892f8384,2021-09-09,Splash Page,
RICE,b2935c82-f4c9-4ac3-83ef-91c3ca14454b,2021-09-09,Splash Page,
RICE,879c3b9f-b2ca-4304-9247-da4494a6436a,2021-09-09,Splash Page,
RICE,ca02244f-b141-4d80-9b37-56fe048bfd20,2021-09-11,Splash Page,
RICE,2c22885b-2836-4c7d-999e-a9ee64a266f0,2021-09-11,Splash Page,
RICE,e345e56d-1f22-43a2-966c-aacd1c1af033,2021-09-11,Splash Page,
RICE,790628ac-1a24-4ea5-937d-1119d0bdb695,2021-09-11,Splash Page,
RICE,bafc1a7d-c2ee-4805-9d58-a92fe37d8bea,2021-09-11,Splash Page,
RICE,1faba211-cd07-4068-a164-9b3b4f05015b,2021-09-11,Splash Page,
RICE,5f2676a8-1982-47c0-891f-8301a2dbdc09,2021-09-11,Splash Page,
